time,open,high,low,close
2023-05-29 14:00:00,1074.05,1077.18,1073.94,1074.98
2023-05-30 09:00:00,1074.98,1079.31,1074.98,1076.87
2023-05-30 10:00:00,1077.01,1077.26,1074.17,1074.24
2023-05-30 11:00:00,1074.25,1074.82,1073.6,1074.69
2023-05-30 13:00:00,1074.13,1075.35,1073.06,1073.34
2023-05-30 14:00:00,1073.3,1078.91,1071.01,1078.05
2023-05-31 09:00:00,1078.05,1079.11,1076.56,1077.39
2023-05-31 10:00:00,1077.38,1077.74,1075.96,1076.45
2023-05-31 11:00:00,1076.51,1076.97,1076.06,1076.67
2023-05-31 13:00:00,1075.92,1077.92,1074.83,1075.01
2023-05-31 14:00:00,1074.97,1075.56,1071.38,1075.17
2023-06-01 09:00:00,1075.17,1077.96,1075.17,1076.54
2023-06-01 10:00:00,1076.55,1077.66,1074.81,1075.06
2023-06-01 11:00:00,1075.07,1075.23,1072.47,1073.36
2023-06-01 13:00:00,1073.1,1075.06,1071.61,1074.23
2023-06-01 14:00:00,1074.55,1078.39,1074.22,1078.39
2023-06-02 09:00:00,1084.19,1087.06,1083.36,1085.68
2023-06-02 10:00:00,1085.78,1090.01,1085.11,1087.47
2023-06-02 11:00:00,1087.52,1089.68,1087.51,1089.3
2023-06-02 13:00:00,1089.04,1090.65,1086.31,1087.41
2023-06-02 14:00:00,1087.61,1092.24,1087.51,1090.84
2023-06-05 09:00:00,1090.84,1103.81,1090.84,1103.81
2023-06-05 10:00:00,1103.66,1103.66,1099.38,1100.36
2023-06-05 11:00:00,1100.44,1102.09,1100.32,1101.2
2023-06-05 13:00:00,1100.88,1100.88,1097.63,1099.26
2023-06-05 14:00:00,1099.22,1099.31,1096.76,1097.82
2023-06-06 09:00:00,1097.82,1102.57,1097.82,1101.34
2023-06-06 10:00:00,1101.44,1101.74,1098.59,1098.6
2023-06-06 11:00:00,1098.62,1101.13,1098.51,1100.52
2023-06-06 13:00:00,1100.37,1103.78,1098.28,1102.6
2023-06-06 14:00:00,1102.58,1108.31,1101.17,1108.31
2023-06-07 09:00:00,1108.31,1112.28,1108.31,1109.39
2023-06-07 10:00:00,1109.27,1110.62,1105.4,1106.51
2023-06-07 11:00:00,1106.49,1107.56,1106.15,1106.15
2023-06-07 13:00:00,1106.27,1109.18,1104.26,1108.6
2023-06-07 14:00:00,1108.67,1111.68,1106.93,1109.54
2023-06-08 09:00:00,1109.54,1115.14,1109.54,1110.87
2023-06-08 10:00:00,1110.93,1112.56,1108.71,1112.16
2023-06-08 11:00:00,1112.02,1112.23,1110.34,1110.49
2023-06-08 13:00:00,1110.23,1113.61,1106.46,1111.53
2023-06-08 14:00:00,1111.47,1112.03,1101.32,1101.32
2023-06-09 09:00:00,1101.32,1105.5,1099.14,1103.46
2023-06-09 10:00:00,1103.47,1105.04,1101.82,1103.84
2023-06-09 11:00:00,1103.98,1104.18,1101.35,1101.45
2023-06-09 13:00:00,1101.09,1103.62,1100.49,1102.18
2023-06-09 14:00:00,1102.08,1107.53,1097.23,1107.53
2023-06-12 09:00:00,1110.26,1111.89,1106.46,1109.1
2023-06-12 10:00:00,1109.11,1109.33,1104.4,1104.87
2023-06-12 11:00:00,1104.82,1105.17,1101.55,1101.76
2023-06-12 13:00:00,1101.26,1105.97,1100.08,1104.52
2023-06-12 14:00:00,1104.65,1116.02,1104.54,1116.02
2023-06-13 09:00:00,1116.02,1120.28,1116.02,1119.35
2023-06-13 10:00:00,1118.9,1121.27,1117.5,1120.05
2023-06-13 11:00:00,1120.08,1120.63,1119.35,1119.77
2023-06-13 13:00:00,1119.49,1120.52,1117.57,1118.69
2023-06-13 14:00:00,1118.77,1122.46,1117.76,1122.46
2023-06-14 09:00:00,1122.46,1129.49,1122.46,1125.87
2023-06-14 10:00:00,1125.76,1126.42,1121.23,1122.93
2023-06-14 11:00:00,1123.02,1123.13,1122.05,1122.53
2023-06-14 13:00:00,1122.09,1125.81,1121.08,1123.3
2023-06-14 14:00:00,1123.34,1127.27,1117.42,1117.42
2023-06-15 09:00:00,1117.42,1118.89,1116.62,1118.12
2023-06-15 10:00:00,1118.02,1120.13,1117.7,1118.43
2023-06-15 11:00:00,1118.32,1119.54,1116.5,1116.56
2023-06-15 13:00:00,1116.18,1119.46,1115.25,1116.42
2023-06-15 14:00:00,1116.28,1118.35,1112.11,1116.97
2023-06-16 09:00:00,1116.97,1123.95,1116.97,1122.11
2023-06-16 10:00:00,1122.32,1125.13,1122.32,1124.5
2023-06-16 11:00:00,1124.46,1126.07,1123.85,1125.71
2023-06-16 13:00:00,1126.0,1128.92,1123.29,1124.37
2023-06-16 14:00:00,1124.45,1124.53,1112.51,1115.22
2023-06-19 09:00:00,1115.22,1117.23,1110.93,1111.62
2023-06-19 10:00:00,1111.64,1113.16,1106.98,1107.14
2023-06-19 11:00:00,1107.09,1109.11,1106.67,1108.19
2023-06-19 13:00:00,1108.21,1111.03,1106.33,1108.24
2023-06-19 14:00:00,1108.22,1110.02,1104.73,1105.4
2023-06-20 09:00:00,1105.4,1108.22,1104.51,1106.76
2023-06-20 10:00:00,1106.77,1107.35,1105.31,1105.53
2023-06-20 11:00:00,1105.42,1105.46,1103.96,1103.96
2023-06-20 13:00:00,1103.97,1105.87,1102.58,1105.8
2023-06-20 14:00:00,1105.58,1111.72,1104.43,1111.72
2023-06-21 09:00:00,1112.73,1115.07,1111.92,1113.91
2023-06-21 10:00:00,1113.89,1115.33,1112.5,1113.13
2023-06-21 11:00:00,1113.08,1113.69,1110.78,1111.13
2023-06-21 13:00:00,1111.39,1114.55,1110.65,1113.98
2023-06-21 14:00:00,1114.16,1118.46,1113.66,1118.46
2023-06-22 09:00:00,1118.46,1127.36,1118.46,1124.82
2023-06-22 10:00:00,1124.77,1125.68,1123.35,1124.51
2023-06-22 11:00:00,1124.34,1125.73,1123.74,1124.39
2023-06-22 13:00:00,1124.48,1127.54,1122.54,1123.17
2023-06-22 14:00:00,1123.27,1127.12,1122.27,1125.3
2023-06-23 09:00:00,1125.3,1128.98,1123.82,1128.32
2023-06-23 10:00:00,1128.34,1130.61,1127.9,1130.14
2023-06-23 11:00:00,1130.2,1130.36,1124.55,1124.76
2023-06-23 13:00:00,1124.23,1127.4,1122.62,1127.12
2023-06-23 14:00:00,1127.31,1129.38,1126.73,1129.38
2023-06-26 09:00:00,1129.38,1134.0,1119.95,1122.37
2023-06-26 10:00:00,1122.49,1125.51,1120.54,1123.88
2023-06-26 11:00:00,1123.99,1124.38,1123.03,1123.77
2023-06-26 13:00:00,1123.32,1126.16,1121.72,1123.71
2023-06-26 14:00:00,1123.78,1132.03,1123.68,1132.03
2023-06-27 09:00:00,1132.03,1136.49,1132.03,1136.03
2023-06-27 10:00:00,1135.96,1136.44,1130.8,1131.82
2023-06-27 11:00:00,1131.9,1133.23,1131.6,1132.25
2023-06-27 13:00:00,1132.23,1133.21,1130.38,1130.43
2023-06-27 14:00:00,1130.2,1134.33,1128.82,1134.33
2023-06-28 09:00:00,1134.33,1138.38,1134.33,1135.91
2023-06-28 10:00:00,1135.98,1138.49,1135.0,1135.32
2023-06-28 11:00:00,1135.35,1135.85,1134.88,1134.88
2023-06-28 13:00:00,1134.28,1135.77,1131.86,1133.55
2023-06-28 14:00:00,1133.62,1140.56,1133.51,1138.35
2023-06-29 09:00:00,1139.42,1140.43,1132.97,1133.0
2023-06-29 10:00:00,1133.18,1136.36,1132.45,1135.33
2023-06-29 11:00:00,1135.26,1135.92,1133.41,1133.9
2023-06-29 13:00:00,1133.71,1134.21,1129.05,1130.34
2023-06-29 14:00:00,1130.29,1135.11,1125.39,1125.39
2023-06-30 09:00:00,1125.39,1126.33,1123.13,1124.82
2023-06-30 10:00:00,1124.85,1125.25,1122.67,1124.01
2023-06-30 11:00:00,1124.06,1124.24,1121.11,1121.34
2023-06-30 13:00:00,1120.85,1124.78,1120.01,1123.3
2023-06-30 14:00:00,1123.27,1123.68,1120.18,1120.18
2023-07-03 09:00:00,1120.18,1128.35,1120.18,1124.9
2023-07-03 10:00:00,1124.73,1125.3,1122.14,1122.47
2023-07-03 11:00:00,1122.51,1122.64,1121.17,1122.58
2023-07-03 13:00:00,1122.0,1125.02,1121.63,1125.01
2023-07-03 14:00:00,1125.09,1126.69,1123.98,1125.5
2023-07-04 09:00:00,1125.5,1127.24,1123.49,1126.84
2023-07-04 10:00:00,1126.68,1129.62,1126.58,1127.49
2023-07-04 11:00:00,1127.66,1129.33,1127.46,1128.11
2023-07-04 13:00:00,1127.96,1129.11,1127.71,1128.9
2023-07-04 14:00:00,1129.1,1132.12,1128.44,1132.0
2023-07-05 09:00:00,1132.0,1138.29,1132.0,1136.37
2023-07-05 10:00:00,1136.52,1136.67,1134.57,1135.89
2023-07-05 11:00:00,1135.93,1137.95,1135.91,1137.47
2023-07-05 13:00:00,1137.03,1138.64,1135.16,1138.15
2023-07-05 14:00:00,1138.37,1138.67,1134.3,1134.62
2023-07-06 09:00:00,1134.62,1135.77,1132.31,1132.64
2023-07-06 10:00:00,1132.61,1135.81,1132.58,1134.11
2023-07-06 11:00:00,1134.21,1134.7,1131.18,1131.18
2023-07-06 13:00:00,1130.44,1130.44,1122.44,1125.67
2023-07-06 14:00:00,1125.91,1128.7,1122.35,1126.22
2023-07-07 09:00:00,1126.22,1128.09,1122.94,1124.39
2023-07-07 10:00:00,1124.15,1127.38,1123.86,1127.16
2023-07-07 11:00:00,1127.34,1128.49,1126.97,1128.23
2023-07-07 13:00:00,1127.9,1132.46,1125.98,1131.38
2023-07-07 14:00:00,1131.3,1138.07,1130.57,1138.07
2023-07-10 09:00:00,1138.07,1144.71,1138.07,1142.45
2023-07-10 10:00:00,1142.6,1144.67,1141.95,1144.46
2023-07-10 11:00:00,1144.42,1145.17,1142.75,1145.0
2023-07-10 13:00:00,1145.12,1145.62,1143.0,1143.99
2023-07-10 14:00:00,1144.01,1149.02,1143.79,1149.02
2023-07-11 09:00:00,1149.02,1155.09,1149.02,1153.45
2023-07-11 10:00:00,1153.38,1155.74,1152.37,1155.61
2023-07-11 11:00:00,1155.69,1157.01,1154.33,1154.96
2023-07-11 13:00:00,1154.44,1157.01,1152.95,1155.42
2023-07-11 14:00:00,1155.39,1155.83,1149.69,1151.77
2023-07-12 09:00:00,1151.77,1157.43,1151.77,1156.53
2023-07-12 10:00:00,1156.6,1157.05,1153.7,1154.22
2023-07-12 11:00:00,1154.05,1154.21,1149.87,1151.75
2023-07-12 13:00:00,1150.62,1155.64,1149.28,1154.14
2023-07-12 14:00:00,1154.06,1154.69,1150.29,1154.2
2023-07-13 09:00:00,1154.2,1162.75,1154.2,1162.39
2023-07-13 10:00:00,1162.37,1162.37,1158.91,1160.66
2023-07-13 11:00:00,1160.67,1161.61,1160.43,1161.07
2023-07-13 13:00:00,1160.75,1161.32,1158.15,1160.43
2023-07-13 14:00:00,1160.41,1165.42,1160.34,1165.42
2023-07-14 09:00:00,1165.42,1169.84,1165.32,1168.18
2023-07-14 10:00:00,1168.15,1168.8,1165.88,1168.8
2023-07-14 11:00:00,1168.79,1169.76,1167.9,1168.19
2023-07-14 13:00:00,1167.8,1167.81,1158.93,1161.2
2023-07-14 14:00:00,1161.25,1168.4,1156.28,1168.4
2023-07-17 09:00:00,1171.75,1172.74,1168.77,1170.83
2023-07-17 10:00:00,1170.88,1173.33,1170.82,1172.83
2023-07-17 11:00:00,1172.98,1173.13,1171.39,1171.81
2023-07-17 13:00:00,1171.07,1174.89,1169.95,1172.86
2023-07-17 14:00:00,1172.63,1173.58,1169.36,1173.13
2023-07-18 09:00:00,1173.13,1174.91,1170.04,1174.82
2023-07-18 10:00:00,1174.85,1175.68,1172.43,1174.95
2023-07-18 11:00:00,1174.93,1175.7,1174.37,1174.99
2023-07-18 13:00:00,1174.38,1174.79,1170.23,1172.55
2023-07-18 14:00:00,1172.63,1174.34,1171.67,1174.09
2023-07-19 09:00:00,1174.09,1178.13,1174.09,1175.82
2023-07-19 10:00:00,1175.86,1178.49,1175.67,1176.57
2023-07-19 11:00:00,1176.6,1177.09,1174.06,1174.66
2023-07-19 13:00:00,1173.93,1176.98,1173.33,1174.93
2023-07-19 14:00:00,1174.92,1178.55,1172.98,1172.98
2023-07-20 09:00:00,1172.98,1174.39,1169.71,1170.72
2023-07-20 10:00:00,1170.66,1171.32,1167.68,1168.04
2023-07-20 11:00:00,1168.24,1169.64,1167.32,1167.96
2023-07-20 13:00:00,1167.84,1170.98,1166.62,1170.46
2023-07-20 14:00:00,1170.17,1174.1,1167.23,1172.81
2023-07-21 09:00:00,1172.81,1174.81,1172.07,1174.26
2023-07-21 10:00:00,1174.3,1176.32,1174.23,1175.17
2023-07-21 11:00:00,1175.11,1175.36,1174.17,1174.57
2023-07-21 13:00:00,1174.54,1178.85,1174.28,1178.7
2023-07-21 14:00:00,1178.36,1185.9,1178.36,1185.9
2023-07-24 09:00:00,1185.9,1193.22,1185.9,1190.84
2023-07-24 10:00:00,1190.76,1191.0,1187.83,1190.1
2023-07-24 11:00:00,1190.12,1190.38,1188.56,1188.61
2023-07-24 13:00:00,1188.54,1188.81,1183.39,1186.19
2023-07-24 14:00:00,1186.24,1190.72,1185.79,1190.72
2023-07-25 09:00:00,1190.72,1199.27,1190.72,1196.66
2023-07-25 10:00:00,1196.6,1197.63,1195.29,1197.42
2023-07-25 11:00:00,1197.44,1197.73,1194.88,1195.03
2023-07-25 13:00:00,1194.69,1198.94,1194.41,1198.83
2023-07-25 14:00:00,1198.77,1199.27,1193.34,1195.9
2023-07-26 09:00:00,1195.9,1199.76,1195.5,1196.35
2023-07-26 10:00:00,1196.49,1199.49,1195.44,1198.46
2023-07-26 11:00:00,1198.34,1198.68,1197.31,1198.39
2023-07-26 13:00:00,1198.09,1200.04,1196.02,1199.77
2023-07-26 14:00:00,1199.83,1200.84,1196.25,1200.84
2023-07-27 09:00:00,1200.84,1203.69,1200.54,1201.6
2023-07-27 10:00:00,1201.85,1203.27,1196.32,1198.87
2023-07-27 11:00:00,1198.84,1199.07,1194.29,1194.29
2023-07-27 13:00:00,1193.58,1196.83,1191.08,1196.83
2023-07-27 14:00:00,1196.85,1199.46,1195.55,1197.33
2023-07-28 09:00:00,1197.33,1198.51,1195.86,1197.52
2023-07-28 10:00:00,1197.71,1201.72,1197.56,1201.61
2023-07-28 11:00:00,1201.67,1202.8,1201.63,1202.32
2023-07-28 13:00:00,1201.93,1205.95,1197.92,1201.67
2023-07-28 14:00:00,1201.71,1207.67,1200.76,1207.67
2023-07-31 09:00:00,1207.67,1222.32,1207.67,1218.8
2023-07-31 10:00:00,1218.97,1218.97,1213.81,1214.04
2023-07-31 11:00:00,1213.89,1215.13,1213.81,1214.86
2023-07-31 13:00:00,1214.63,1217.67,1212.81,1216.83
2023-07-31 14:00:00,1216.69,1224.81,1216.58,1222.9
2023-08-01 09:00:00,1222.9,1233.29,1222.9,1229.51
2023-08-01 10:00:00,1229.83,1234.5,1229.49,1233.29
2023-08-01 11:00:00,1233.25,1234.39,1232.97,1233.12
2023-08-01 13:00:00,1232.8,1232.8,1225.56,1229.69
2023-08-01 14:00:00,1229.74,1231.92,1217.56,1217.56
2023-08-02 09:00:00,1217.56,1219.89,1213.18,1219.25
2023-08-02 10:00:00,1219.63,1219.76,1215.75,1218.67
2023-08-02 11:00:00,1218.6,1219.44,1216.78,1218.01
2023-08-02 13:00:00,1217.15,1221.99,1216.6,1219.28
2023-08-02 14:00:00,1219.52,1223.04,1218.65,1220.43
2023-08-03 09:00:00,1219.73,1221.64,1216.65,1220.56
2023-08-03 10:00:00,1220.73,1222.35,1220.42,1221.3
2023-08-03 11:00:00,1221.34,1221.61,1215.72,1217.22
2023-08-03 13:00:00,1216.9,1218.54,1212.67,1215.63
2023-08-03 14:00:00,1215.72,1216.28,1209.06,1210.95
2023-08-04 09:00:00,1210.95,1220.49,1210.95,1219.1
2023-08-04 10:00:00,1219.45,1220.41,1217.68,1220.18
2023-08-04 11:00:00,1220.3,1221.03,1219.74,1220.37
2023-08-04 13:00:00,1220.34,1222.56,1218.44,1221.91
2023-08-04 14:00:00,1222.01,1228.12,1221.61,1225.98
2023-08-07 09:00:00,1233.1,1239.14,1233.01,1238.89
2023-08-07 10:00:00,1238.93,1239.02,1235.62,1238.16
2023-08-07 11:00:00,1238.33,1238.59,1235.46,1235.66
2023-08-07 13:00:00,1235.61,1235.92,1230.38,1232.93
2023-08-07 14:00:00,1233.17,1241.42,1231.99,1241.42
2023-08-08 09:00:00,1241.42,1246.22,1241.42,1246.19
2023-08-08 10:00:00,1246.15,1246.15,1239.99,1242.55
2023-08-08 11:00:00,1242.49,1244.81,1242.47,1244.75
2023-08-08 13:00:00,1244.36,1245.5,1239.01,1242.19
2023-08-08 14:00:00,1242.18,1245.37,1239.12,1242.23
2023-08-09 09:00:00,1242.23,1242.23,1235.58,1236.62
2023-08-09 10:00:00,1236.61,1240.93,1236.61,1240.64
2023-08-09 11:00:00,1240.6,1240.6,1234.33,1234.49
2023-08-09 13:00:00,1233.92,1235.53,1231.28,1234.18
2023-08-09 14:00:00,1234.17,1237.67,1233.38,1233.99
2023-08-10 09:00:00,1233.99,1238.19,1233.99,1236.1
2023-08-10 10:00:00,1235.83,1235.96,1231.29,1231.62
2023-08-10 11:00:00,1231.51,1233.75,1231.35,1233.73
2023-08-10 13:00:00,1233.35,1235.97,1225.64,1227.08
2023-08-10 14:00:00,1227.52,1228.58,1220.61,1220.61
2023-08-11 09:00:00,1220.61,1230.23,1220.61,1227.19
2023-08-11 10:00:00,1227.12,1228.65,1219.04,1219.09
2023-08-11 11:00:00,1218.81,1220.68,1218.1,1218.8
2023-08-11 13:00:00,1218.02,1221.39,1213.37,1220.91
2023-08-11 14:00:00,1220.7,1232.21,1220.7,1232.21
2023-08-14 09:00:00,1232.21,1237.43,1229.04,1234.55
2023-08-14 10:00:00,1235.0,1237.22,1232.52,1237.22
2023-08-14 11:00:00,1237.44,1239.55,1235.82,1239.32
2023-08-14 13:00:00,1239.13,1239.61,1236.24,1236.25
2023-08-14 14:00:00,1236.16,1237.24,1234.02,1236.84
2023-08-15 09:00:00,1236.84,1239.42,1234.32,1236.27
2023-08-15 10:00:00,1236.24,1236.55,1231.66,1233.8
2023-08-15 11:00:00,1233.84,1235.07,1232.8,1232.93
2023-08-15 13:00:00,1232.51,1235.23,1230.58,1234.33
2023-08-15 14:00:00,1234.13,1235.13,1231.67,1234.05
2023-08-16 09:00:00,1234.05,1241.38,1234.05,1238.83
2023-08-16 10:00:00,1238.94,1242.83,1238.49,1242.32
2023-08-16 11:00:00,1242.35,1242.85,1241.09,1241.49
2023-08-16 13:00:00,1241.2,1242.09,1237.52,1239.57
2023-08-16 14:00:00,1239.43,1243.48,1239.25,1243.26
2023-08-17 09:00:00,1242.58,1243.98,1240.5,1243.44
2023-08-17 10:00:00,1243.47,1243.79,1241.0,1241.33
2023-08-17 11:00:00,1241.28,1242.21,1239.6,1241.88
2023-08-17 13:00:00,1241.3,1243.83,1239.31,1239.34
2023-08-17 14:00:00,1239.43,1240.85,1233.48,1233.48
2023-08-18 09:00:00,1233.48,1233.48,1222.08,1222.08
2023-08-18 10:00:00,1222.03,1222.25,1213.91,1218.54
2023-08-18 11:00:00,1218.52,1219.66,1213.19,1213.27
2023-08-18 13:00:00,1211.31,1211.77,1188.01,1192.2
2023-08-18 14:00:00,1192.44,1192.44,1177.74,1177.99
2023-08-21 09:00:00,1177.99,1180.91,1172.75,1176.44
2023-08-21 10:00:00,1176.5,1178.06,1164.63,1177.79
2023-08-21 11:00:00,1177.93,1178.42,1173.41,1175.7
2023-08-21 13:00:00,1175.46,1180.62,1171.45,1180.34
2023-08-21 14:00:00,1180.36,1188.16,1176.74,1179.76
2023-08-22 09:00:00,1179.76,1184.43,1175.76,1177.25
2023-08-22 10:00:00,1177.4,1177.48,1166.86,1166.86
2023-08-22 11:00:00,1166.8,1167.39,1154.79,1154.91
2023-08-22 13:00:00,1153.33,1176.24,1149.13,1176.24
2023-08-22 14:00:00,1176.7,1180.49,1169.62,1180.49
2023-08-23 09:00:00,1180.49,1193.79,1180.49,1181.36
2023-08-23 10:00:00,1181.21,1184.1,1178.17,1178.17
